node_id:ID,descriptive_label:string[],iri,:LABEL
obo.CHEBI_51721,"alpha,beta-unsaturated ketone",http://purl.obolibrary.org/obo/CHEBI_51721,Concept
obo.CHEBI_46640,diketone,http://purl.obolibrary.org/obo/CHEBI_46640,Concept
obo.CHEBI_42191,ethylenediaminetetraacetic acid,http://purl.obolibrary.org/obo/CHEBI_42191,Concept
obo.CHEBI_60892,polyamino carboxylic acid,http://purl.obolibrary.org/obo/CHEBI_60892,Concept
obo.CHEBI_45979,thiabendazole,http://purl.obolibrary.org/obo/CHEBI_45979,Concept
obo.CHEBI_87036,benzimidazole fungicide,http://purl.obolibrary.org/obo/CHEBI_87036,Concept
obo.CHEBI_46245,coenzyme Q10,http://purl.obolibrary.org/obo/CHEBI_46245,Concept
obo.CHEBI_46430,"(S,S,S)-alpha-tocopherol",http://purl.obolibrary.org/obo/CHEBI_46430,Concept
obo.CHEBI_46648,nitrite salt,http://purl.obolibrary.org/obo/CHEBI_46648,Concept
obo.CHEBI_46789,hydroxyether,http://purl.obolibrary.org/obo/CHEBI_46789,Concept
obo.CHEBI_46792,hydroxypolyether,http://purl.obolibrary.org/obo/CHEBI_46792,Concept
obo.CHEBI_46793,poly(ethylene glycol),http://purl.obolibrary.org/obo/CHEBI_46793,Concept
obo.CHEBI_48199,sulfamate ester,http://purl.obolibrary.org/obo/CHEBI_48199,Concept
obo.CHEBI_48408,ethyl vanillin,http://purl.obolibrary.org/obo/CHEBI_48408,Concept
obo.CHEBI_48857,sulfite salt,http://purl.obolibrary.org/obo/CHEBI_48857,Concept
obo.CHEBI_495055,beta-cyclodextrin,http://purl.obolibrary.org/obo/CHEBI_495055,Concept
obo.CHEBI_50744,citrate salt,http://purl.obolibrary.org/obo/CHEBI_50744,Concept
obo.CHEBI_51086,chemical role,http://purl.obolibrary.org/obo/CHEBI_51086,Concept
obo.CHEBI_51336,metal sulfate,http://purl.obolibrary.org/obo/CHEBI_51336,Concept
obo.CHEBI_51438,D-isoascorbic acid,http://purl.obolibrary.org/obo/CHEBI_51438,Concept
obo.CHEBI_52457,selenium-77 atom,http://purl.obolibrary.org/obo/CHEBI_52457,Concept
obo.CHEBI_52623,iron-57 atom,http://purl.obolibrary.org/obo/CHEBI_52623,Concept
obo.CHEBI_52632,potassium-39 atom,http://purl.obolibrary.org/obo/CHEBI_52632,Concept
obo.CHEBI_52634,sodium-23 atom,http://purl.obolibrary.org/obo/CHEBI_52634,Concept
obo.CHEBI_52763,magnesium-25 atom,http://purl.obolibrary.org/obo/CHEBI_52763,Concept
obo.CHEBI_5291,gelatin,http://purl.obolibrary.org/obo/CHEBI_5291,Concept
obo.FOODON_03420236,"protein extract, concentrate or isolate",http://purl.obolibrary.org/obo/FOODON_03420236,Concept
obo.CHEBI_53225,poly(alkylene) macromolecule,http://purl.obolibrary.org/obo/CHEBI_53225,Concept
obo.CHEBI_53226,polyethylene macromolecule,http://purl.obolibrary.org/obo/CHEBI_53226,Concept
obo.CHEBI_53227,poly(ethylene),http://purl.obolibrary.org/obo/CHEBI_53227,Concept
obo.CHEBI_53242,vinyl polymer macromolecule,http://purl.obolibrary.org/obo/CHEBI_53242,Concept
obo.CHEBI_53243,poly(vinyl chloride),http://purl.obolibrary.org/obo/CHEBI_53243,Concept
obo.CHEBI_53248,poly(vinylpyrrolidone),http://purl.obolibrary.org/obo/CHEBI_53248,Concept
obo.CHEBI_53249,poly(vinylidene),http://purl.obolibrary.org/obo/CHEBI_53249,Concept
obo.CHEBI_53251,poly(tetrafluoroethylene),http://purl.obolibrary.org/obo/CHEBI_53251,Concept
obo.CHEBI_53270,polystyrene macromolecule,http://purl.obolibrary.org/obo/CHEBI_53270,Concept
obo.CHEBI_53276,poly(styrene),http://purl.obolibrary.org/obo/CHEBI_53276,Concept
obo.CHEBI_53311,sodium alginate,http://purl.obolibrary.org/obo/CHEBI_53311,Concept
obo.CHEBI_53422,polysorbate,http://purl.obolibrary.org/obo/CHEBI_53422,Concept
obo.CHEBI_53423,polysorbate 40,http://purl.obolibrary.org/obo/CHEBI_53423,Concept
obo.CHEBI_53424,polysorbate 20,http://purl.obolibrary.org/obo/CHEBI_53424,Concept
obo.CHEBI_87659,dodecanoate ester,http://purl.obolibrary.org/obo/CHEBI_87659,Concept
obo.CHEBI_53425,polysorbate 60,http://purl.obolibrary.org/obo/CHEBI_53425,Concept
obo.CHEBI_53426,polysorbate 80,http://purl.obolibrary.org/obo/CHEBI_53426,Concept
obo.CHEBI_53448,methyl cellulose,http://purl.obolibrary.org/obo/CHEBI_53448,Concept
obo.CHEBI_53550,poly(propylene),http://purl.obolibrary.org/obo/CHEBI_53550,Concept
obo.CHEBI_53700,quinoline yellow,http://purl.obolibrary.org/obo/CHEBI_53700,Concept
obo.CHEBI_76224,aromatic ketone,http://purl.obolibrary.org/obo/CHEBI_76224,Concept
obo.CHEBI_5417,glucosamine,http://purl.obolibrary.org/obo/CHEBI_5417,Concept
obo.CHEBI_59230,acetate salt,http://purl.obolibrary.org/obo/CHEBI_59230,Concept
obo.CHEBI_59601,patent blue V,http://purl.obolibrary.org/obo/CHEBI_59601,Concept
obo.CHEBI_59769,acetal,http://purl.obolibrary.org/obo/CHEBI_59769,Concept
obo.CHEBI_59777,ketal,http://purl.obolibrary.org/obo/CHEBI_59777,Concept
obo.CHEBI_61458,polysiloxane polymer,http://purl.obolibrary.org/obo/CHEBI_61458,Concept
obo.CHEBI_61459,silicone polymer,http://purl.obolibrary.org/obo/CHEBI_61459,Concept
obo.CHEBI_61466,polydimethylsiloxane polymer,http://purl.obolibrary.org/obo/CHEBI_61466,Concept
obo.CHEBI_61468,dimethicone polymer,http://purl.obolibrary.org/obo/CHEBI_61468,Concept
obo.CHEBI_61995,lecithin,http://purl.obolibrary.org/obo/CHEBI_61995,Concept
obo.CHEBI_62196,polysaccharide acid oxoanion,http://purl.obolibrary.org/obo/CHEBI_62196,Concept
obo.CHEBI_63551,carbohydrate acid derivative anion,http://purl.obolibrary.org/obo/CHEBI_63551,Concept
obo.CHEBI_62946,ammonium sulfate,http://purl.obolibrary.org/obo/CHEBI_62946,Concept
obo.CHEBI_62968,crystalline cellulose,http://purl.obolibrary.org/obo/CHEBI_62968,Concept
obo.CHEBI_62984,zinc acetate,http://purl.obolibrary.org/obo/CHEBI_62984,Concept
obo.CHEBI_63018,potassium L-tartrate,http://purl.obolibrary.org/obo/CHEBI_63018,Concept
obo.CHEBI_63019,potassium sodium L-tartrate,http://purl.obolibrary.org/obo/CHEBI_63019,Concept
obo.CHEBI_63036,potassium dihydrogen phosphate,http://purl.obolibrary.org/obo/CHEBI_63036,Concept
obo.CHEBI_63037,triammonium citrate,http://purl.obolibrary.org/obo/CHEBI_63037,Concept
obo.CHEBI_63043,potassium nitrate,http://purl.obolibrary.org/obo/CHEBI_63043,Concept
obo.CHEBI_64220,monosodium glutamate,http://purl.obolibrary.org/obo/CHEBI_64220,Concept
obo.CHEBI_6824,hexamethylenetetramine,http://purl.obolibrary.org/obo/CHEBI_6824,Concept
obo.CHEBI_70411,dehydro-gamma-tocopherol,http://purl.obolibrary.org/obo/CHEBI_70411,Concept
obo.CHEBI_71629,nisin,http://purl.obolibrary.org/obo/CHEBI_71629,Concept
obo.CHEBI_71645,type A lantibiotic,http://purl.obolibrary.org/obo/CHEBI_71645,Concept
obo.CHEBI_71644,lantibiotic,http://purl.obolibrary.org/obo/CHEBI_71644,Concept
obo.CHEBI_74772,aluminium sulfate,http://purl.obolibrary.org/obo/CHEBI_74772,Concept
obo.CHEBI_7488,natamycin,http://purl.obolibrary.org/obo/CHEBI_7488,Concept
obo.CHEBI_87113,antibiotic antifungal drug,http://purl.obolibrary.org/obo/CHEBI_87113,Concept
obo.CHEBI_86478,antibiotic antifungal agent,http://purl.obolibrary.org/obo/CHEBI_86478,Concept
obo.CHEBI_75228,sodium lactate,http://purl.obolibrary.org/obo/CHEBI_75228,Concept
obo.CHEBI_76359,butylated hydroxyanisole,http://purl.obolibrary.org/obo/CHEBI_76359,Concept
obo.CHEBI_77868,potassium sorbate,http://purl.obolibrary.org/obo/CHEBI_77868,Concept
obo.CHEBI_78074,tin(II) chloride dihydrate,http://purl.obolibrary.org/obo/CHEBI_78074,Concept
obo.CHEBI_78295,food component,http://purl.obolibrary.org/obo/CHEBI_78295,Concept
obo.CHEBI_78298,environmental contaminant,http://purl.obolibrary.org/obo/CHEBI_78298,Concept
obo.CHEBI_78299,environmental food contaminant,http://purl.obolibrary.org/obo/CHEBI_78299,Concept
obo.CHEBI_78870,sodium nitrite,http://purl.obolibrary.org/obo/CHEBI_78870,Concept
obo.CHEBI_81048,Ferrous lactate,http://purl.obolibrary.org/obo/CHEBI_81048,Concept
obo.CHEBI_81716,Calcium propionate,http://purl.obolibrary.org/obo/CHEBI_81716,Concept
obo.CHEBI_81862,potassium hydrogencarbonate,http://purl.obolibrary.org/obo/CHEBI_81862,Concept
obo.CHEBI_82130,Vinylidene chloride-vinyl chloride copolymer,http://purl.obolibrary.org/obo/CHEBI_82130,Concept
obo.CHEBI_82411,Brilliant Blue,http://purl.obolibrary.org/obo/CHEBI_82411,Concept
obo.CHEBI_82431,Cyclamate,http://purl.obolibrary.org/obo/CHEBI_82431,Concept
obo.CHEBI_82519,Nylon 6,http://purl.obolibrary.org/obo/CHEBI_82519,Concept
obo.CHEBI_82663,,http://purl.obolibrary.org/obo/CHEBI_82663,Concept
obo.CHEBI_83162,propolis extract,http://purl.obolibrary.org/obo/CHEBI_83162,Concept
obo.CHEBI_83163,molasses,http://purl.obolibrary.org/obo/CHEBI_83163,Concept
AND_2085,,,AND
obo.FOODON_00002291,sugar cane food product,http://purl.obolibrary.org/obo/FOODON_00002291,Concept
AND_2086,,,AND
obo.FOODON_03316271,sugar product,http://purl.obolibrary.org/obo/FOODON_03316271,Concept
BLANK_2090,,,BLANK
obo.FOODON_03411378,sugar cane plant,http://purl.obolibrary.org/obo/FOODON_03411378,Concept
obo.CHEBI_83501,acesulfame,http://purl.obolibrary.org/obo/CHEBI_83501,Concept
obo.CHEBI_83503,neotame,http://purl.obolibrary.org/obo/CHEBI_83503,Concept
obo.CHEBI_83631,octyl gallate,http://purl.obolibrary.org/obo/CHEBI_83631,Concept
obo.CHEBI_84997,sodium gluconate,http://purl.obolibrary.org/obo/CHEBI_84997,Concept
obo.CHEBI_85248,gellan gum,http://purl.obolibrary.org/obo/CHEBI_85248,Concept
obo.CHEBI_86222,borax,http://purl.obolibrary.org/obo/CHEBI_86222,Concept
obo.CHEBI_86463,potassium aluminium sulfate,http://purl.obolibrary.org/obo/CHEBI_86463,Concept
obo.CHEBI_86477,sodium sulfite,http://purl.obolibrary.org/obo/CHEBI_86477,Concept
obo.CHEBI_87117,erythrosin,http://purl.obolibrary.org/obo/CHEBI_87117,Concept
obo.CHEBI_93909,"2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydro-2H-1-benzopyran-6-ol",http://purl.obolibrary.org/obo/CHEBI_93909,Concept
obo.CHEBI_9405,tartrazine,http://purl.obolibrary.org/obo/CHEBI_9405,Concept
obo.CHEBI_9679,tricalcium bis(phosphate),http://purl.obolibrary.org/obo/CHEBI_9679,Concept
obo.DRON_00012339,Propolis,http://purl.obolibrary.org/obo/DRON_00012339,Concept
obo.OBI_0000047,processed material,http://purl.obolibrary.org/obo/OBI_0000047,Concept
obo.ECOCORE_00000008,trophic process,http://purl.obolibrary.org/obo/ECOCORE_00000008,Concept
obo.ECOCORE_00000009,autotrophy,http://purl.obolibrary.org/obo/ECOCORE_00000009,Concept
obo.ECOCORE_00000011,heterotrophy,http://purl.obolibrary.org/obo/ECOCORE_00000011,Concept
obo.ECOCORE_00000013,nectivory,http://purl.obolibrary.org/obo/ECOCORE_00000013,Concept
obo.ECOCORE_00000020,herbivory,http://purl.obolibrary.org/obo/ECOCORE_00000020,Concept
obo.ECOCORE_00000014,lithotrophy,http://purl.obolibrary.org/obo/ECOCORE_00000014,Concept
obo.ECOCORE_00000016,fungivory,http://purl.obolibrary.org/obo/ECOCORE_00000016,Concept
obo.ECOCORE_00000017,phototrophy,http://purl.obolibrary.org/obo/ECOCORE_00000017,Concept
obo.ECOCORE_00000021,carnivory,http://purl.obolibrary.org/obo/ECOCORE_00000021,Concept
obo.ECOCORE_00000022,symbiosis,http://purl.obolibrary.org/obo/ECOCORE_00000022,Concept
obo.ECOCORE_00000047,parasitism,http://purl.obolibrary.org/obo/ECOCORE_00000047,Concept
obo.ECOCORE_00000057,detritivory,http://purl.obolibrary.org/obo/ECOCORE_00000057,Concept
obo.ECOCORE_00000058,decomposition,http://purl.obolibrary.org/obo/ECOCORE_00000058,Concept
obo.ENVO_02500000,environmental system process,http://purl.obolibrary.org/obo/ENVO_02500000,Concept
obo.ECOCORE_00000059,saprotrophy,http://purl.obolibrary.org/obo/ECOCORE_00000059,Concept
obo.ECOCORE_00000060,symbiotrophy,http://purl.obolibrary.org/obo/ECOCORE_00000060,Concept
obo.ECOCORE_00000099,herbivorous grazing,http://purl.obolibrary.org/obo/ECOCORE_00000099,Concept
obo.ECOCORE_00000100,seed predation,http://purl.obolibrary.org/obo/ECOCORE_00000100,Concept
obo.ECOCORE_00000101,herbivorous browsing,http://purl.obolibrary.org/obo/ECOCORE_00000101,Concept
obo.ECOCORE_00000102,predation,http://purl.obolibrary.org/obo/ECOCORE_00000102,Concept
obo.ECOCORE_00000103,scavenging,http://purl.obolibrary.org/obo/ECOCORE_00000103,Concept
obo.ECOCORE_00000104,cannibalism,http://purl.obolibrary.org/obo/ECOCORE_00000104,Concept
obo.ECOCORE_00000105,intrauterine cannibalism,http://purl.obolibrary.org/obo/ECOCORE_00000105,Concept
obo.ECOCORE_00000106,adelphophagy,http://purl.obolibrary.org/obo/ECOCORE_00000106,Concept
obo.ECOCORE_00000107,oophagy,http://purl.obolibrary.org/obo/ECOCORE_00000107,Concept
obo.ECOCORE_00000108,insectivory,http://purl.obolibrary.org/obo/ECOCORE_00000108,Concept
obo.ECOCORE_00000109,egg predation,http://purl.obolibrary.org/obo/ECOCORE_00000109,Concept
obo.ECOCORE_00000110,social predation,http://purl.obolibrary.org/obo/ECOCORE_00000110,Concept
obo.ECOCORE_00000111,monophagy,http://purl.obolibrary.org/obo/ECOCORE_00000111,Concept
obo.ECOCORE_00000112,oligophagy,http://purl.obolibrary.org/obo/ECOCORE_00000112,Concept
obo.ECOCORE_00000113,polyphagy,http://purl.obolibrary.org/obo/ECOCORE_00000113,Concept
obo.ECOCORE_00000114,bactivory,http://purl.obolibrary.org/obo/ECOCORE_00000114,Concept
obo.ECOCORE_00000139,grazing,http://purl.obolibrary.org/obo/ECOCORE_00000139,Concept
obo.ECOCORE_00000147,trophic parasitism,http://purl.obolibrary.org/obo/ECOCORE_00000147,Concept
obo.ECOCORE_00000154,ophiophagy,http://purl.obolibrary.org/obo/ECOCORE_00000154,Concept
obo.ECOCORE_00000155,durophagy,http://purl.obolibrary.org/obo/ECOCORE_00000155,Concept
obo.ECOCORE_00000160,chemosymbiosis,http://purl.obolibrary.org/obo/ECOCORE_00000160,Concept
obo.ECOCORE_00000161,photosymbiosis,http://purl.obolibrary.org/obo/ECOCORE_00000161,Concept
obo.ECOCORE_00000162,organotrophy,http://purl.obolibrary.org/obo/ECOCORE_00000162,Concept
obo.ECOCORE_00000163,chemotrophy,http://purl.obolibrary.org/obo/ECOCORE_00000163,Concept
obo.ECOCORE_00000165,hematophagy,http://purl.obolibrary.org/obo/ECOCORE_00000165,Concept
obo.ECOCORE_00000182,deposit feeding,http://purl.obolibrary.org/obo/ECOCORE_00000182,Concept
obo.ENVO_00000000,geographic feature,http://purl.obolibrary.org/obo/ENVO_00000000,Concept
obo.ENVO_01000813,astronomical body part,http://purl.obolibrary.org/obo/ENVO_01000813,Concept
obo.ENVO_00000002,anthropogenic geographic feature,http://purl.obolibrary.org/obo/ENVO_00000002,Concept
obo.ENVO_00000004,administrative region,http://purl.obolibrary.org/obo/ENVO_00000004,Concept
obo.ENVO_00000009,national geopolitical entity,http://purl.obolibrary.org/obo/ENVO_00000009,Concept
obo.ENVO_00000123,political entity,http://purl.obolibrary.org/obo/ENVO_00000123,Concept
obo.ENVO_00000011,garden,http://purl.obolibrary.org/obo/ENVO_00000011,Concept
obo.ENVO_00000012,hydrographic feature,http://purl.obolibrary.org/obo/ENVO_00000012,Concept
obo.ENVO_00000014,canal,http://purl.obolibrary.org/obo/ENVO_00000014,Concept
obo.ENVO_00000029,watercourse,http://purl.obolibrary.org/obo/ENVO_00000029,Concept
obo.ENVO_01000618,lotic water body,http://purl.obolibrary.org/obo/ENVO_01000618,Concept
obo.ENVO_00000015,ocean,http://purl.obolibrary.org/obo/ENVO_00000015,Concept
obo.ENVO_00001999,marine water body,http://purl.obolibrary.org/obo/ENVO_00001999,Concept
obo.ENVO_01001319,saline water body,http://purl.obolibrary.org/obo/ENVO_01001319,Concept
obo.ENVO_01000044,marine pelagic feature,http://purl.obolibrary.org/obo/ENVO_01000044,Concept
obo.ENVO_01000617,lentic water body,http://purl.obolibrary.org/obo/ENVO_01000617,Concept
obo.ENVO_01001308,hydroform,http://purl.obolibrary.org/obo/ENVO_01001308,Concept
obo.ENVO_00000063,water body,http://purl.obolibrary.org/obo/ENVO_00000063,Concept
obo.ENVO_00000016,sea,http://purl.obolibrary.org/obo/ENVO_00000016,Concept
obo.ENVO_00000020,lake,http://purl.obolibrary.org/obo/ENVO_00000020,Concept
obo.ENVO_00000022,river,http://purl.obolibrary.org/obo/ENVO_00000022,Concept
obo.ENVO_00000023,stream,http://purl.obolibrary.org/obo/ENVO_00000023,Concept
obo.ENVO_00000026,well,http://purl.obolibrary.org/obo/ENVO_00000026,Concept
obo.ENVO_00000027,spring,http://purl.obolibrary.org/obo/ENVO_00000027,Concept
obo.ENVO_01001479,fluid astronomical body part,http://purl.obolibrary.org/obo/ENVO_01001479,Concept
obo.ENVO_01001784,compound astronomical body part,http://purl.obolibrary.org/obo/ENVO_01001784,Concept
obo.ENVO_00000033,pond,http://purl.obolibrary.org/obo/ENVO_00000033,Concept
obo.ENVO_00000037,ditch,http://purl.obolibrary.org/obo/ENVO_00000037,Concept
obo.ENVO_00000121,artificial channel,http://purl.obolibrary.org/obo/ENVO_00000121,Concept
obo.ENVO_00000395,channel of a watercourse,http://purl.obolibrary.org/obo/ENVO_00000395,Concept
obo.ENVO_00000043,wetland area,http://purl.obolibrary.org/obo/ENVO_00000043,Concept
obo.ENVO_01001305,vegetated area,http://purl.obolibrary.org/obo/ENVO_01001305,Concept
obo.ENVO_01001199,terrestrial environmental zone,http://purl.obolibrary.org/obo/ENVO_01001199,Concept
obo.ENVO_00000062,populated place,http://purl.obolibrary.org/obo/ENVO_00000062,Concept
obo.ENVO_01000685,water mass,http://purl.obolibrary.org/obo/ENVO_01000685,Concept
obo.ENVO_01001476,body of liquid,http://purl.obolibrary.org/obo/ENVO_01001476,Concept
obo.ENVO_00000070,human construction,http://purl.obolibrary.org/obo/ENVO_00000070,Concept
obo.ENVO_01001813,construction,http://purl.obolibrary.org/obo/ENVO_01001813,Concept
obo.ENVO_00000073,building,http://purl.obolibrary.org/obo/ENVO_00000073,Concept
obo.ENVO_00000077,agricultural ecosystem,http://purl.obolibrary.org/obo/ENVO_00000077,Concept
obo.ENVO_01001110,ecosystem,http://purl.obolibrary.org/obo/ENVO_01001110,Concept
obo.ENVO_01000254,environmental system,http://purl.obolibrary.org/obo/ENVO_01000254,Concept
obo.ENVO_00000078,farm,http://purl.obolibrary.org/obo/ENVO_00000078,Concept
obo.ENVO_00000086,plain,http://purl.obolibrary.org/obo/ENVO_00000086,Concept
obo.ENVO_00000191,solid astronomical body part,http://purl.obolibrary.org/obo/ENVO_00000191,Concept
obo.ENVO_00000091,beach,http://purl.obolibrary.org/obo/ENVO_00000091,Concept
obo.ENVO_00000097,desert area,http://purl.obolibrary.org/obo/ENVO_00000097,Concept
obo.ENVO_01000752,area of barren land,http://purl.obolibrary.org/obo/ENVO_01000752,Concept
obo.ENVO_00000106,grassland area,http://purl.obolibrary.org/obo/ENVO_00000106,Concept
obo.ENVO_00000109,woodland area,http://purl.obolibrary.org/obo/ENVO_00000109,Concept
obo.ENVO_00000111,forested area,http://purl.obolibrary.org/obo/ENVO_00000111,Concept
obo.ENVO_00000112,area of tundra,http://purl.obolibrary.org/obo/ENVO_00000112,Concept
obo.ENVO_00000114,agricultural field,http://purl.obolibrary.org/obo/ENVO_00000114,Concept
obo.ENVO_01000352,field,http://purl.obolibrary.org/obo/ENVO_01000352,Concept
obo.ENVO_00000117,plantation,http://purl.obolibrary.org/obo/ENVO_00000117,Concept
obo.ENVO_00000309,depression,http://purl.obolibrary.org/obo/ENVO_00000309,Concept
obo.ENVO_00000124,supranational geopolitical entity,http://purl.obolibrary.org/obo/ENVO_00000124,Concept
obo.ENVO_00000139,irrigation ditch,http://purl.obolibrary.org/obo/ENVO_00000139,Concept
obo.ENVO_00000266,pasture,http://purl.obolibrary.org/obo/ENVO_00000266,Concept
obo.ENVO_01001206,grassland ecosystem,http://purl.obolibrary.org/obo/ENVO_01001206,Concept
obo.ENVO_01001790,terrestrial ecosystem,http://purl.obolibrary.org/obo/ENVO_01001790,Concept
obo.ENVO_00000292,watershed,http://purl.obolibrary.org/obo/ENVO_00000292,Concept
obo.ENVO_00000294,fish farm,http://purl.obolibrary.org/obo/ENVO_00000294,Concept
obo.ENVO_00000295,fish hatchery,http://purl.obolibrary.org/obo/ENVO_00000295,Concept
obo.ENVO_01001873,hatchery,http://purl.obolibrary.org/obo/ENVO_01001873,Concept
obo.ENVO_00000300,scrubland area,http://purl.obolibrary.org/obo/ENVO_00000300,Concept
obo.ENVO_00000428,biome,http://purl.obolibrary.org/obo/ENVO_00000428,Concept
obo.ENVO_00000446,terrestrial biome,http://purl.obolibrary.org/obo/ENVO_00000446,Concept
obo.ENVO_00000447,marine biome,http://purl.obolibrary.org/obo/ENVO_00000447,Concept
obo.ENVO_00002030,aquatic biome,http://purl.obolibrary.org/obo/ENVO_00002030,Concept
obo.ENVO_01001788,marine ecosystem,http://purl.obolibrary.org/obo/ENVO_01001788,Concept
obo.ENVO_01001787,aquatic ecosystem,http://purl.obolibrary.org/obo/ENVO_01001787,Concept
obo.ENVO_01000320,marine environment,http://purl.obolibrary.org/obo/ENVO_01000320,Concept
obo.ENVO_00000508,terrace,http://purl.obolibrary.org/obo/ENVO_00000508,Concept
obo.ENVO_00000519,agricultural terrace,http://purl.obolibrary.org/obo/ENVO_00000519,Concept
obo.ENVO_00000856,city,http://purl.obolibrary.org/obo/ENVO_00000856,Concept
obo.ENVO_01000658,dense settlement,http://purl.obolibrary.org/obo/ENVO_01000658,Concept
obo.ENVO_00000873,freshwater biome,http://purl.obolibrary.org/obo/ENVO_00000873,Concept
obo.ENVO_01001789,freshwater ecosystem,http://purl.obolibrary.org/obo/ENVO_01001789,Concept
obo.ENVO_00001998,soil,http://purl.obolibrary.org/obo/ENVO_00001998,Concept
obo.ENVO_01001477,liquid astronomical body part,http://purl.obolibrary.org/obo/ENVO_01001477,Concept
obo.ENVO_00002000,slope,http://purl.obolibrary.org/obo/ENVO_00002000,Concept
obo.ENVO_00002001,waste water,http://purl.obolibrary.org/obo/ENVO_00002001,Concept
obo.ENVO_00002186,contaminated water,http://purl.obolibrary.org/obo/ENVO_00002186,Concept
obo.ENVO_00002264,waste material,http://purl.obolibrary.org/obo/ENVO_00002264,Concept
obo.ENVO_00002006,liquid water,http://purl.obolibrary.org/obo/ENVO_00002006,Concept
